作品Id,专辑名,作者,urlId,专辑链接,标签,作者主页链接,播放量,专辑集数,专辑描述,是否付费,价格,排名
20381002,偶像电话亭,超级制作,yule/20381002/,https://www.ximalaya.com/yule/20381002/,娱乐,https://www.ximalaya.com/zhubo/91044493/,24616311,12,《偶像电话亭》，全网最走心的明星翻牌节目。 节目每周邀请一位偶像明星，每期挑选一位她们的粉丝，挖掘粉丝的故事，主动了解粉丝，走进粉丝的内心世界。 十期节目，十位偶像，十位粉丝。欢迎关注专辑，我,False,,1
20260747,健康日历 第一季,丁香医生,jiankang/20260747/,https://www.ximalaya.com/jiankang/20260747/,健康养生,https://www.ximalaya.com/zhubo/109221053/,6604549,21,本节目由丁香医生与喜马拉雅联合出品，每天早上 7 点更新。365 天，每天一句大实话...,False,,2
16936835,界面快讯,界面,toutiao/16936835/,https://www.ximalaya.com/toutiao/16936835/,头条,https://www.ximalaya.com/zhubo/28495526/,22174116,164,界面新闻即时快讯，为你提供专业有趣、以商业为主的全品类新闻资讯。合作请邮件：h...,False,,3
4396390,早读,醉美大丁,jiaoyu/4396390/,https://www.ximalaya.com/jiaoyu/4396390/,教育培训,https://www.ximalaya.com/zhubo/42979824/,9969118,1381,最近更新：Day 21 地球琐事,False,,4
20260200,笑话事务所,笑话事务所,yule/20260200/,https://www.ximalaya.com/yule/20260200/,娱乐,https://www.ximalaya.com/zhubo/146870998/,897230,21,本节目由喜马拉雅fm独家出品每天一个绝品笑话，陪你欢乐365天笑话团齐聚6大当家人...,False,,5
18416361,经视新闻,浙江经视浙样红TV,toutiao/18416361/,https://www.ximalaya.com/toutiao/18416361/,头条,https://www.ximalaya.com/zhubo/129532440/,1764441,999,浙江电视台经济生活频道王牌新闻栏目。本音频节目由浙江电视台经济生活频道联合喜...,False,,6
267101,每天听一首好听的儿歌,FMT8可乐姐姐,ertong/267101/,https://www.ximalaya.com/ertong/267101/,儿童,https://www.ximalaya.com/zhubo/1545344/,101326528,141,可乐姐姐推荐时下最流行最流行的儿歌 小朋友们！还等什么，天天听儿歌！让我们一起跟着美妙的旋律跳舞吧！ 欢迎原创儿歌音乐人合作投稿：610638098@qq.com 微信：keleji,False,,7
4595,睡不着必听,睡前音悦台,yinyue/4595/,https://www.ximalaya.com/yinyue/4595/,音乐,https://www.ximalaya.com/zhubo/1372242/,46463293,664,最近更新：Yanni - With An Orchid,False,,8
4050639,【世界上最美的钢琴曲】催眠音乐,若似晴天绍钧,yinyue/4050639/,https://www.ximalaya.com/yinyue/4050639/,音乐,https://www.ximalaya.com/zhubo/11806233/,41415789,672,此专辑由若似晴天绍钧收藏分享，祝您有个美好的夜晚~~ 钢琴如生活，是一首永远弹不...,False,,9
11361564,五分钟读懂朋友圈,灰鸽叔叔,toutiao/11361564/,https://www.ximalaya.com/toutiao/11361564/,头条,https://www.ximalaya.com/zhubo/76354344/,11925666,156,人生啊，就是不断在各种分析和建议中拓宽自己的视野。我的声音是，你的评论也是。...,False,,10
20380772,星空下的冥想治愈轻音乐,Little_End,yinyue/20380772/,https://www.ximalaya.com/yinyue/20380772/,音乐,https://www.ximalaya.com/zhubo/94867923/,288441,6,许愿星空，也许我的音乐能治愈你的心。,False,,11
19787786,新华时评,新华网媒体创意工场,toutiao/19787786/,https://www.ximalaya.com/toutiao/19787786/,头条,https://www.ximalaya.com/zhubo/1329228/,78999,4,新华时评是新华网原创评论节目，立足于传播主流价值、引领网络舆论、回应百姓关切...,False,,12
11387895,指尖下的流行钢琴曲,文武贝MUSIC,yinyue/11387895/,https://www.ximalaya.com/yinyue/11387895/,音乐,https://www.ximalaya.com/zhubo/79719893/,11334007,164,文武贝改编的流行钢琴曲。 微博：@文武贝MUSIC 微信公众号：文武贝音乐工作室,False,,13
206977,久石让の唯美纯音乐,睡前音悦台,yinyue/206977/,https://www.ximalaya.com/yinyue/206977/,音乐,https://www.ximalaya.com/zhubo/1372242/,23266545,54,最近更新：久石让 - めぐる夏の便り,False,,14
3505819,早餐英语,卡卡课堂,waiyu/3505819/,https://www.ximalaya.com/waiyu/3505819/,外语,https://www.ximalaya.com/zhubo/12779375/,20099623,698,卡卡课堂之早餐英语是卡卡结合多年的学习和教学经验精心制作的课程。 英语要好听好...,False,,15
20380455,哄你入睡的流行钢琴曲,昼夜,yinyue/20380455/,https://www.ximalaya.com/yinyue/20380455/,音乐,https://www.ximalaya.com/zhubo/146763866/,1391809,32,这里是一些流行歌曲的个人改编版钢琴曲。 催眠向，适合您冥想、瑜伽、阅读、写作业......收听。 我会不定期更新，谢谢您的喜欢！ 欢迎订阅！ 微博@昼夜,False,,16
19736453,快听短资讯,新华网媒体创意工场,toutiao/19736453/,https://www.ximalaya.com/toutiao/19736453/,头条,https://www.ximalaya.com/zhubo/1329228/,6606891,283,嗨！请查收立夏为您精选的短资讯快速了解和你有关的大事件~,False,,17
11556206,汤小团之东周列国卷【昌辉叔叔】,昌辉叔叔讲故事,ertong/11556206/,https://www.ximalaya.com/ertong/11556206/,儿童,https://www.ximalaya.com/zhubo/10805155/,13212504,91,新一季汤小团出炉啦 亲爱的小朋友们，前四部汤小团正式完结啦！想要收听后面几部...,False,,18
